id,name,surname,adress,birthDate,phoneNumber,sex
354,Yevhen,Bilenko,Frankivsk,2008-06-13 00:00:00,380603634112,m
355,Svitlana,Yevdokymenko,Odesa,2013-04-30 00:00:00,380350795063,f
356,Bohdan,Melko,Lviv,2011-07-07 00:00:00,380996130432,m
357,Veronika,Lysenko,Frankivsk,2008-07-19 00:00:00,380763395695,f
358,Roman,Danylenko,Rivne,2013-07-22 00:00:00,380224698575,m
359,Daryna,Antonenko,Strii,2013-02-18 00:00:00,380663041560,f
360,Bohdan,Yevdokymenko,Rivne,2014-12-28 00:00:00,380132348582,m
361,Kateryna,Pavlenko,Odesa,2007-04-19 00:00:00,380978901247,f
362,Pavlo,Pavlenko,Frankivsk,2008-02-20 00:00:00,380446727191,m
363,Mariia,Lysenko,Sambir,2008-03-23 00:00:00,380193377985,f
364,Vitalii,Kovalenko,Odesa,2008-03-19 00:00:00,380744518549,m
365,Nataliia,Antonenko,Pynyani,2010-04-14 00:00:00,380152753539,f
366,Pavlo,Ivanchenko,Rivne,2015-05-01 00:00:00,380319031574,m
367,Larysa,Yevdokymenko,Rivne,2012-01-03 00:00:00,380916781816,f
368,Bohdan,Yevdokymenko,Rivne,2011-07-30 00:00:00,380160961365,m
369,Zhanna,Usenko,Lviv,2013-07-13 00:00:00,380956338943,f
370,Pavlo,Yevdokymenko,Kyiv,2013-06-29 00:00:00,380231756377,m
371,Veronika,Hrytsenko,Strii,2014-10-18 00:00:00,380077325335,f
372,Yevhen,Lysenko,Strii,2013-04-26 00:00:00,380974484155,m
373,Svitlana,Nesterenko,Pynyani,2012-04-16 00:00:00,380219930036,f
374,Roman,Sydorenko,Kyiv,2009-04-22 00:00:00,380421287637,m
375,Zhanna,Pavlenko,Lviv,2011-02-17 00:00:00,380246831363,f
376,Bohdan,Sydorenko,Frankivsk,2010-09-24 00:00:00,380046013068,m
377,Svitlana,Pavlenko,Rivne,2015-08-02 00:00:00,380023271678,f
378,Pavlo,Nesterenko,Rivne,2012-06-05 00:00:00,380534181922,m
379,Mariia,Fedorenko,Kyiv,2013-07-30 00:00:00,380767696847,f
380,Bohdan,Kovalko,Sambir,2011-01-03 00:00:00,380059568656,m
381,Mariia,Usenko,Strii,2009-10-11 00:00:00,380430937007,f
382,Ivan,Oleksiyenko,Sambir,2016-06-15 00:00:00,380955169291,m
383,Nataliia,Kovalko,Rivne,2011-06-27 00:00:00,380645293097,f
384,Bohdan,Danylenko,Lviv,2015-08-08 00:00:00,380544783034,m
385,Daryna,Tkachenko,Strii,2013-08-09 00:00:00,380938171875,f
386,Vitalii,Antonenko,Odesa,2010-07-29 00:00:00,380256613548,m
387,Daryna,Tkachenko,Odesa,2009-04-13 00:00:00,380872804460,f
388,Yevhen,Ivanchenko,Lviv,2015-03-06 00:00:00,380889286892,m
389,Halyna,Balanenko,Rivne,2014-06-14 00:00:00,380737571630,f
390,Vitalii,Balanenko,Pynyani,2012-12-20 00:00:00,380196970896,m
391,Veronika,Nesterenko,Pynyani,2016-05-05 00:00:00,380057215750,f
392,Fedir,Bilenko,Pynyani,2008-03-07 00:00:00,380896839401,m
393,Daryna,Vasylchenko,Lviv,2015-10-28 00:00:00,380738271630,f
394,Andrii,Balanenko,Rivne,2015-02-28 00:00:00,380304153443,m
395,Veronika,Balanenko,Frankivsk,2015-08-04 00:00:00,380603430993,f
396,Roman,Danylenko,Sambir,2013-01-09 00:00:00,380300784801,m
397,Larysa,Usenko,Odesa,2010-05-20 00:00:00,380185638151,f
398,Yevhen,Melko,Frankivsk,2009-06-30 00:00:00,380546063475,m
399,Mariia,Tkachenko,Kyiv,2008-10-19 00:00:00,380801955796,f
400,Ivan,Lysenko,Strii,2011-09-04 00:00:00,380004697813,m
401,Mariia,Nesterenko,Lviv,2015-06-30 00:00:00,380282973077,f
402,Oleh,Danylenko,Rivne,2007-08-03 00:00:00,380037145606,m
403,Larysa,Danylenko,Rivne,2012-02-18 00:00:00,380163018260,f
404,Yevhen,Sydorenko,Strii,2008-05-15 00:00:00,380550010083,m
405,Zhanna,Balanenko,Kyiv,2013-08-04 00:00:00,380336491961,f
406,Fedir,Melko,Pynyani,2008-03-05 00:00:00,380500972465,m
407,Svitlana,Yevdokymenko,Strii,2012-03-12 00:00:00,380711219325,f
408,Roman,Vasylchenko,Sambir,2012-06-16 00:00:00,380878402993,m
409,Daryna,Pavlenko,Sambir,2015-04-26 00:00:00,380094342507,f
410,Ivan,Hrytsenko,Lviv,2011-03-11 00:00:00,380482841029,m
411,Daryna,Danylenko,Lviv,2008-07-20 00:00:00,380813368900,f
412,Andrii,Hrytsenko,Sambir,2015-10-15 00:00:00,380988153321,m
413,Svitlana,Kovalenko,Frankivsk,2008-12-21 00:00:00,380750605633,f
414,Fedir,Sydorenko,Odesa,2012-02-19 00:00:00,380797283771,m
415,Daryna,Romanchuko,Sambir,2008-07-22 00:00:00,380917296511,f
416,Roman,Kovalko,Pynyani,2014-11-21 00:00:00,380380858523,m
417,Daryna,Usenko,Sambir,2014-05-03 00:00:00,380610579780,f
418,Pavlo,Usenko,Odesa,2007-06-08 00:00:00,380741342695,m
419,Zhanna,Pavlenko,Rivne,2011-09-16 00:00:00,380183098670,f
420,Vitalii,Fedorenko,Lviv,2013-08-04 00:00:00,380400106179,m
421,Svitlana,Oleksiyenko,Odesa,2011-02-13 00:00:00,380319780153,f
422,Pavlo,Kovalenko,Strii,2014-06-09 00:00:00,380622880224,m
423,Halyna,Pavlenko,Rivne,2012-07-11 00:00:00,380487083333,f
424,Roman,Vasylchenko,Pynyani,2015-01-27 00:00:00,380873446857,m
425,Nataliia,Pavlenko,Frankivsk,2010-01-08 00:00:00,380709832510,f
426,Pavlo,Vasylchenko,Strii,2014-03-01 00:00:00,380422456183,m
427,Kateryna,Usenko,Pynyani,2011-12-31 00:00:00,380742283630,f
428,Fedir,Lysenko,Kyiv,2011-03-28 00:00:00,380031591513,m
429,Kateryna,Bilenko,Lviv,2015-11-21 00:00:00,380272457332,f
430,Fedir,Nesterenko,Odesa,2015-01-22 00:00:00,380723940087,m
431,Veronika,Vasylchenko,Sambir,2012-06-03 00:00:00,380971620457,f
432,Oleh,Usenko,Kyiv,2015-12-05 00:00:00,380440273142,m
433,Kateryna,Kovalko,Odesa,2016-12-16 00:00:00,380529602983,f
434,Yevhen,Tkachenko,Odesa,2010-07-11 00:00:00,380524567029,m
435,Zhanna,Yevdokymenko,Strii,2014-07-01 00:00:00,380992741949,f
436,Pavlo,Antonenko,Kyiv,2009-02-20 00:00:00,380531153545,m
437,Kateryna,Lysenko,Pynyani,2010-03-06 00:00:00,380077235596,f
438,Pavlo,Ivanchenko,Pynyani,2011-05-14 00:00:00,380875969742,m
439,Svitlana,Balanenko,Odesa,2008-01-24 00:00:00,380482750437,f
440,Pavlo,Yevdokymenko,Odesa,2012-07-25 00:00:00,380043206654,m
441,Daryna,Danylenko,Lviv,2010-04-05 00:00:00,380887010542,f
442,Pavlo,Kovalko,Sambir,2012-09-14 00:00:00,380692663194,m
443,Larysa,Kovalenko,Kyiv,2008-12-16 00:00:00,380172266488,f
444,Vitalii,Kovalenko,Rivne,2013-02-26 00:00:00,380778883702,m
445,Larysa,Fedorenko,Odesa,2013-03-19 00:00:00,380262729936,f
446,Pavlo,Usenko,Lviv,2012-03-21 00:00:00,380784075443,m
447,Svitlana,Bilenko,Odesa,2016-05-14 00:00:00,380849274701,f
448,Roman,Romanchuko,Lviv,2015-03-27 00:00:00,380187424360,m
449,Halyna,Fedorenko,Odesa,2009-05-07 00:00:00,380678898567,f
450,Fedir,Nesterenko,Kyiv,2016-08-16 00:00:00,380505550316,m
451,Kateryna,Yevdokymenko,Sambir,2016-11-22 00:00:00,380202233162,f
452,Oleh,Hrytsenko,Kyiv,2009-10-19 00:00:00,380981755626,m
453,Veronika,Antonenko,Strii,2010-04-03 00:00:00,380409686161,f
454,Andrii,Oleksiyenko,Rivne,2011-12-26 00:00:00,380749066902,m
455,Daryna,Bilenko,Rivne,2011-03-27 00:00:00,380638034487,f
456,Fedir,Melko,Frankivsk,2008-09-28 00:00:00,380946609517,m
457,Daryna,Fedorenko,Rivne,2015-08-10 00:00:00,380826851490,f
458,Yevhen,Ivanchenko,Lviv,2007-01-13 00:00:00,380995676573,m
459,Svitlana,Melko,Frankivsk,2011-10-07 00:00:00,380949322461,f
460,Vitalii,Usenko,Pynyani,2015-05-28 00:00:00,380096258517,m
461,Svitlana,Yevdokymenko,Rivne,2007-11-29 00:00:00,380046514071,f
462,Andrii,Kovalko,Pynyani,2007-10-24 00:00:00,380819653360,m
463,Larysa,Nesterenko,Odesa,2016-10-21 00:00:00,380828227856,f
464,Yevhen,Melko,Odesa,2010-03-17 00:00:00,380623931998,m
465,Nataliia,Usenko,Lviv,2011-04-09 00:00:00,380855533272,f
466,Roman,Usenko,Rivne,2009-03-03 00:00:00,380033520377,m
467,Mariia,Kovalenko,Pynyani,2016-12-06 00:00:00,380956082296,f
468,Fedir,Lysenko,Kyiv,2009-07-28 00:00:00,380122938863,m
469,Veronika,Usenko,Sambir,2009-05-07 00:00:00,380381695084,f
470,Roman,Balanenko,Rivne,2010-04-30 00:00:00,380833127175,m
471,Larysa,Sydorenko,Sambir,2008-08-16 00:00:00,380912022785,f
472,Roman,Hrytsenko,Odesa,2013-05-14 00:00:00,380134513735,m
473,Svitlana,Balanenko,Kyiv,2010-03-16 00:00:00,380296704899,f
474,Bohdan,Oleksiyenko,Sambir,2014-05-16 00:00:00,380680926534,m
475,Zhanna,Hrytsenko,Odesa,2014-10-07 00:00:00,380272340457,f
476,Roman,Bilenko,Lviv,2010-08-27 00:00:00,380600825999,m
477,Zhanna,Ivanchenko,Frankivsk,2011-10-02 00:00:00,380296598521,f
478,Pavlo,Usenko,Lviv,2010-03-13 00:00:00,380542098712,m
479,Larysa,Usenko,Frankivsk,2016-06-30 00:00:00,380129140263,f
480,Roman,Sydorenko,Lviv,2016-10-27 00:00:00,380802705155,m
481,Kateryna,Yevdokymenko,Pynyani,2007-03-31 00:00:00,380486111344,f
482,Andrii,Balanenko,Strii,2010-03-10 00:00:00,380527459807,m
483,Daryna,Bilenko,Frankivsk,2016-07-17 00:00:00,380060829226,f
484,Yevhen,Lysenko,Strii,2009-07-17 00:00:00,380547867406,m
485,Halyna,Usenko,Sambir,2008-09-02 00:00:00,380568243248,f
486,Pavlo,Oleksiyenko,Strii,2010-05-12 00:00:00,380417582386,m
487,Veronika,Usenko,Kyiv,2014-12-20 00:00:00,380578989854,f
488,Ivan,Nesterenko,Frankivsk,2011-07-27 00:00:00,380058647086,m
489,Mariia,Kovalenko,Rivne,2010-05-23 00:00:00,380879898093,f
490,Pavlo,Balanenko,Strii,2010-12-27 00:00:00,380184038124,m
491,Svitlana,Danylenko,Odesa,2012-02-22 00:00:00,380052553590,f
492,Fedir,Kovalenko,Rivne,2009-08-12 00:00:00,380242303384,m
493,Veronika,Tkachenko,Frankivsk,2009-11-11 00:00:00,380688468225,f
494,Bohdan,Romanchuko,Kyiv,2011-05-16 00:00:00,380288121470,m
495,Kateryna,Tkachenko,Frankivsk,2016-04-27 00:00:00,380333403149,f
496,Fedir,Pavlenko,Rivne,2008-03-27 00:00:00,380727372639,m
497,Veronika,Ivanchenko,Kyiv,2011-08-18 00:00:00,380364622269,f
498,Andrii,Pavlenko,Rivne,2016-11-21 00:00:00,380341198909,m
499,Veronika,Antonenko,Kyiv,2013-08-01 00:00:00,380927703615,f
500,Fedir,Antonenko,Strii,2012-05-22 00:00:00,380542388432,m
501,Daryna,Romanchuko,Kyiv,2007-02-02 00:00:00,380998201590,f
502,Ivan,Antonenko,Kyiv,2015-07-22 00:00:00,380405379328,m
503,Zhanna,Fedorenko,Frankivsk,2013-05-31 00:00:00,380003266034,f
504,Roman,Bilenko,Sambir,2008-04-17 00:00:00,380531931201,m
505,Zhanna,Ivanchenko,Pynyani,2015-08-30 00:00:00,380491983228,f
506,Roman,Tkachenko,Kyiv,2010-05-13 00:00:00,380700211919,m
507,Halyna,Fedorenko,Odesa,2007-02-05 00:00:00,380773307053,f
508,Andrii,Danylenko,Lviv,2010-04-01 00:00:00,380232143091,m
509,Daryna,Kovalenko,Frankivsk,2007-08-27 00:00:00,380019034414,f
510,Roman,Vasylchenko,Lviv,2010-12-29 00:00:00,380615107943,m
511,Zhanna,Tkachenko,Frankivsk,2008-08-05 00:00:00,380691142548,f
512,Yevhen,Tkachenko,Sambir,2010-05-11 00:00:00,380015073355,m
513,Veronika,Bilenko,Pynyani,2010-08-25 00:00:00,380938415574,f
514,Pavlo,Oleksiyenko,Sambir,2016-08-03 00:00:00,380288584693,m
515,Halyna,Balanenko,Rivne,2010-12-02 00:00:00,380735982740,f
516,Pavlo,Pavlenko,Pynyani,2016-06-12 00:00:00,380777687967,m
517,Kateryna,Pavlenko,Odesa,2013-07-14 00:00:00,380059059745,f
518,Roman,Kovalenko,Lviv,2015-06-05 00:00:00,380506633916,m
519,Veronika,Sydorenko,Kyiv,2013-06-15 00:00:00,380419176163,f
520,Pavlo,Oleksiyenko,Lviv,2010-02-11 00:00:00,380256445987,m
521,Zhanna,Kovalenko,Frankivsk,2014-04-20 00:00:00,380352406526,f
522,Vitalii,Tkachenko,Rivne,2015-08-23 00:00:00,380552817167,m
523,Mariia,Romanchuko,Rivne,2014-08-13 00:00:00,380826756758,f
524,Oleh,Oleksiyenko,Lviv,2009-02-02 00:00:00,380590488506,m
525,Veronika,Ivanchenko,Odesa,2011-07-23 00:00:00,380396889245,f
526,Ivan,Kovalenko,Pynyani,2013-03-06 00:00:00,380170338641,m
527,Nataliia,Tkachenko,Pynyani,2007-03-03 00:00:00,380826073792,f
528,Oleh,Usenko,Sambir,2010-01-02 00:00:00,380894689426,m
529,Kateryna,Nesterenko,Odesa,2007-03-01 00:00:00,380826907847,f
530,Bohdan,Melko,Kyiv,2012-11-22 00:00:00,380689615207,m
531,Nataliia,Pavlenko,Kyiv,2016-12-11 00:00:00,380036381048,f
532,Ivan,Ivanchenko,Frankivsk,2012-06-08 00:00:00,380252891678,m
533,Veronika,Melko,Frankivsk,2015-11-26 00:00:00,380917225438,f
534,Oleh,Fedorenko,Kyiv,2015-02-02 00:00:00,380653614011,m
535,Veronika,Tkachenko,Sambir,2013-09-15 00:00:00,380549172775,f
536,Pavlo,Romanchuko,Kyiv,2015-01-03 00:00:00,380432193302,m
537,Nataliia,Melko,Odesa,2011-12-15 00:00:00,380489221829,f
538,Andrii,Kovalko,Odesa,2007-01-05 00:00:00,380398811184,m
539,Zhanna,Pavlenko,Strii,2010-10-31 00:00:00,380524675442,f
540,Roman,Bilenko,Kyiv,2011-07-15 00:00:00,380203275761,m
541,Svitlana,Usenko,Lviv,2008-09-18 00:00:00,380262941088,f
542,Bohdan,Bilenko,Lviv,2009-08-15 00:00:00,380821563330,m
543,Larysa,Yevdokymenko,Kyiv,2014-03-09 00:00:00,380287948816,f
544,Oleh,Ivanchenko,Strii,2008-12-03 00:00:00,380289110471,m
545,Daryna,Antonenko,Lviv,2007-11-28 00:00:00,380176332976,f
546,Vitalii,Danylenko,Lviv,2011-04-03 00:00:00,380746402789,m
547,Kateryna,Romanchuko,Pynyani,2015-12-27 00:00:00,380867017350,f
548,Fedir,Yevdokymenko,Kyiv,2012-02-17 00:00:00,380638261494,m
549,Kateryna,Lysenko,Odesa,2007-05-26 00:00:00,380298402794,f
550,Ivan,Kovalenko,Odesa,2011-09-04 00:00:00,380747297035,m
551,Halyna,Tkachenko,Pynyani,2009-01-25 00:00:00,380008358506,f
552,Yevhen,Balanenko,Frankivsk,2014-12-22 00:00:00,380767401797,m
553,Halyna,Danylenko,Strii,2012-01-23 00:00:00,380987922133,f
554,Yevhen,Usenko,Rivne,2013-08-19 00:00:00,380916446888,m
555,Zhanna,Hrytsenko,Lviv,2011-11-16 00:00:00,380898664268,f
556,Vitalii,Ivanchenko,Strii,2016-09-17 00:00:00,380227130669,m
557,Larysa,Melko,Rivne,2016-04-27 00:00:00,380521056257,f
558,Yevhen,Vasylchenko,Lviv,2007-11-03 00:00:00,380549848742,m
559,Daryna,Sydorenko,Lviv,2012-11-03 00:00:00,380059684297,f
560,Ivan,Kovalko,Kyiv,2015-06-05 00:00:00,380924916281,m
561,Veronika,Pavlenko,Lviv,2012-05-30 00:00:00,380176919219,f
562,Roman,Hrytsenko,Lviv,2012-04-07 00:00:00,380671098914,m
563,Nataliia,Melko,Sambir,2009-03-19 00:00:00,380413964578,f
564,Oleh,Kovalko,Odesa,2013-05-01 00:00:00,380656969543,m
565,Veronika,Tkachenko,Lviv,2016-05-10 00:00:00,380321550183,f
566,Vitalii,Hrytsenko,Frankivsk,2007-08-25 00:00:00,380163956712,m
567,Halyna,Sydorenko,Sambir,2010-01-24 00:00:00,380745779500,f
568,Pavlo,Kovalko,Rivne,2010-03-29 00:00:00,380805623518,m
569,Daryna,Balanenko,Pynyani,2009-07-30 00:00:00,380415619045,f
570,Oleh,Romanchuko,Sambir,2012-01-29 00:00:00,380233030480,m
571,Daryna,Usenko,Frankivsk,2014-05-07 00:00:00,380614637927,f
572,Vitalii,Lysenko,Pynyani,2008-05-14 00:00:00,380335014405,m
573,Kateryna,Nesterenko,Sambir,2012-05-23 00:00:00,380639017591,f
574,Yevhen,Nesterenko,Odesa,2012-03-25 00:00:00,380225147782,m
575,Halyna,Danylenko,Odesa,2015-09-17 00:00:00,380840259992,f
576,Vitalii,Melko,Pynyani,2013-11-14 00:00:00,380848646671,m
577,Veronika,Vasylchenko,Sambir,2016-08-12 00:00:00,380187015575,f
578,Roman,Danylenko,Strii,2015-05-04 00:00:00,380348787378,m
579,Zhanna,Fedorenko,Sambir,2007-03-29 00:00:00,380942770054,f
580,Oleh,Sydorenko,Sambir,2015-07-15 00:00:00,380468362884,m
581,Kateryna,Tkachenko,Sambir,2014-07-08 00:00:00,380845066965,f
582,Bohdan,Fedorenko,Frankivsk,2012-09-15 00:00:00,380044389498,m
583,Larysa,Kovalenko,Odesa,2010-03-13 00:00:00,380989504271,f
584,Yevhen,Oleksiyenko,Pynyani,2007-07-22 00:00:00,380206690178,m
585,Nataliia,Usenko,Odesa,2014-09-29 00:00:00,380491724064,f
586,Pavlo,Oleksiyenko,Odesa,2010-07-31 00:00:00,380074156811,m
587,Larysa,Oleksiyenko,Odesa,2009-09-14 00:00:00,380433233173,f
588,Roman,Antonenko,Pynyani,2011-11-03 00:00:00,380819529516,m
589,Veronika,Hrytsenko,Strii,2014-08-30 00:00:00,380033056134,f
590,Bohdan,Vasylchenko,Frankivsk,2015-06-23 00:00:00,380405848904,m
591,Halyna,Balanenko,Odesa,2007-09-08 00:00:00,380324286262,f
592,Andrii,Kovalko,Strii,2010-07-07 00:00:00,380021813479,m
593,Halyna,Yevdokymenko,Pynyani,2008-03-20 00:00:00,380617887488,f
594,Oleh,Lysenko,Sambir,2013-11-06 00:00:00,380074752869,m
595,Mariia,Oleksiyenko,Rivne,2010-12-26 00:00:00,380742850216,f
596,Roman,Kovalko,Frankivsk,2012-03-04 00:00:00,380018652370,m
597,Veronika,Fedorenko,Odesa,2010-08-30 00:00:00,380129250000,f
598,Yevhen,Ivanchenko,Frankivsk,2012-11-27 00:00:00,380531325702,m
599,Larysa,Fedorenko,Strii,2012-10-28 00:00:00,380764285863,f
600,Vitalii,Nesterenko,Odesa,2007-10-16 00:00:00,380683649832,m
601,Kateryna,Hrytsenko,Pynyani,2007-07-29 00:00:00,380657485734,f
602,Ivan,Kovalenko,Strii,2010-12-15 00:00:00,380826153671,m
603,Svitlana,Hrytsenko,Strii,2011-04-24 00:00:00,380122082463,f
604,Bohdan,Yevdokymenko,Odesa,2008-03-20 00:00:00,380201934164,m
605,Nataliia,Yevdokymenko,Lviv,2013-03-02 00:00:00,380909775281,f
606,Fedir,Vasylchenko,Frankivsk,2016-02-21 00:00:00,380746225278,m
607,Mariia,Romanchuko,Kyiv,2009-03-04 00:00:00,380314192641,f
608,Roman,Tkachenko,Lviv,2012-02-27 00:00:00,380467512667,m
609,Larysa,Hrytsenko,Strii,2014-07-21 00:00:00,380780036097,f
610,Pavlo,Pavlenko,Pynyani,2015-02-20 00:00:00,380878849524,m
611,Nataliia,Pavlenko,Strii,2016-10-12 00:00:00,380642729776,f
612,Yevhen,Balanenko,Pynyani,2015-09-25 00:00:00,380506165567,m
613,Halyna,Bilenko,Frankivsk,2015-11-23 00:00:00,380648380039,f
614,Andrii,Ivanchenko,Lviv,2012-09-22 00:00:00,380839938747,m
615,Nataliia,Yevdokymenko,Frankivsk,2007-10-11 00:00:00,380339719607,f
616,Ivan,Bilenko,Sambir,2013-05-14 00:00:00,380412957818,m
617,Kateryna,Fedorenko,Sambir,2008-07-12 00:00:00,380520911047,f
618,Pavlo,Lysenko,Rivne,2011-05-13 00:00:00,380604310646,m
619,Larysa,Ivanchenko,Lviv,2013-09-13 00:00:00,380684079806,f
620,Oleh,Ivanchenko,Odesa,2013-06-22 00:00:00,380650920070,m
621,Veronika,Ivanchenko,Lviv,2011-03-17 00:00:00,380272713114,f
622,Andrii,Kovalko,Strii,2009-09-16 00:00:00,380955523936,m
623,Halyna,Hrytsenko,Rivne,2016-06-10 00:00:00,380353077180,f
624,Vitalii,Tkachenko,Lviv,2013-03-20 00:00:00,380611880564,m
625,Veronika,Usenko,Pynyani,2015-06-13 00:00:00,380416489959,f
626,Fedir,Melko,Rivne,2007-04-10 00:00:00,380009079637,m
627,Veronika,Kovalenko,Pynyani,2015-09-08 00:00:00,380398570362,f
628,Pavlo,Kovalko,Odesa,2011-12-10 00:00:00,380183066301,m
629,Zhanna,Oleksiyenko,Rivne,2013-06-30 00:00:00,380827202331,f
630,Bohdan,Hrytsenko,Pynyani,2007-12-31 00:00:00,380055915953,m
631,Kateryna,Ivanchenko,Rivne,2010-03-30 00:00:00,380165158508,f
632,Andrii,Vasylchenko,Odesa,2014-02-11 00:00:00,380313441951,m
633,Zhanna,Fedorenko,Odesa,2010-01-08 00:00:00,380215112757,f
634,Fedir,Kovalko,Kyiv,2010-05-25 00:00:00,380116953672,m
635,Nataliia,Tkachenko,Pynyani,2010-02-14 00:00:00,380751694744,f
636,Ivan,Sydorenko,Odesa,2014-05-09 00:00:00,380401739725,m
637,Veronika,Ivanchenko,Pynyani,2011-05-25 00:00:00,380020162235,f
638,Roman,Ivanchenko,Odesa,2015-04-20 00:00:00,380472961062,m
639,Daryna,Usenko,Sambir,2009-10-12 00:00:00,380357623514,f
640,Yevhen,Oleksiyenko,Strii,2014-01-30 00:00:00,380023627960,m
641,Daryna,Nesterenko,Strii,2013-09-11 00:00:00,380344587952,f
642,Bohdan,Balanenko,Rivne,2011-10-07 00:00:00,380324358217,m
643,Daryna,Danylenko,Pynyani,2016-09-29 00:00:00,380297599624,f
644,Oleh,Usenko,Pynyani,2016-12-12 00:00:00,380978235160,m
645,Kateryna,Usenko,Odesa,2011-12-17 00:00:00,380106329037,f
646,Bohdan,Usenko,Strii,2010-08-28 00:00:00,380767540869,m
647,Svitlana,Ivanchenko,Rivne,2008-09-04 00:00:00,380976477210,f
648,Pavlo,Balanenko,Frankivsk,2010-06-11 00:00:00,380026785734,m
649,Svitlana,Antonenko,Pynyani,2011-04-19 00:00:00,380919949842,f
650,Vitalii,Fedorenko,Odesa,2008-06-06 00:00:00,380358469901,m
651,Nataliia,Bilenko,Sambir,2015-08-26 00:00:00,380492233624,f
652,Ivan,Sydorenko,Sambir,2008-02-19 00:00:00,380495798672,m
653,Larysa,Kovalko,Odesa,2016-08-31 00:00:00,380152328853,f
654,Roman,Oleksiyenko,Kyiv,2011-08-12 00:00:00,380840318496,m
655,Larysa,Balanenko,Sambir,2012-05-10 00:00:00,380197747944,f
656,Oleh,Hrytsenko,Lviv,2009-05-18 00:00:00,380486656562,m
657,Veronika,Ivanchenko,Pynyani,2007-12-24 00:00:00,380918929828,f
658,Andrii,Romanchuko,Rivne,2009-09-21 00:00:00,380335648276,m
659,Daryna,Kovalenko,Odesa,2013-09-05 00:00:00,380004367022,f
660,Oleh,Oleksiyenko,Frankivsk,2013-06-23 00:00:00,380685704311,m
661,Nataliia,Ivanchenko,Lviv,2014-06-22 00:00:00,380107881831,f
662,Yevhen,Romanchuko,Strii,2010-05-01 00:00:00,380340190819,m
663,Halyna,Nesterenko,Rivne,2013-07-01 00:00:00,380491556177,f
664,Roman,Tkachenko,Kyiv,2008-12-23 00:00:00,380800264779,m
665,Daryna,Danylenko,Lviv,2015-06-10 00:00:00,380681969968,f
666,Andrii,Ivanchenko,Rivne,2012-04-11 00:00:00,380862249770,m
667,Halyna,Oleksiyenko,Sambir,2016-06-22 00:00:00,380658393074,f
668,Oleh,Sydorenko,Strii,2012-02-05 00:00:00,380777418123,m
669,Mariia,Usenko,Pynyani,2016-07-30 00:00:00,380786188697,f
670,Ivan,Kovalenko,Pynyani,2010-07-08 00:00:00,380717107603,m
671,Veronika,Danylenko,Strii,2008-11-07 00:00:00,380546071872,f
672,Oleh,Ivanchenko,Odesa,2008-11-23 00:00:00,380403585607,m
673,Nataliia,Sydorenko,Strii,2011-02-24 00:00:00,380357427674,f
674,Roman,Ivanchenko,Lviv,2007-11-25 00:00:00,380857638284,m
675,Kateryna,Ivanchenko,Rivne,2016-05-23 00:00:00,380094670045,f
676,Pavlo,Yevdokymenko,Odesa,2008-05-27 00:00:00,380114384909,m
677,Larysa,Ivanchenko,Sambir,2016-04-10 00:00:00,380718900167,f
678,Bohdan,Yevdokymenko,Frankivsk,2015-12-26 00:00:00,380765774937,m
679,Mariia,Balanenko,Pynyani,2007-04-11 00:00:00,380612621551,f
680,Fedir,Kovalko,Frankivsk,2007-03-19 00:00:00,380273833664,m
681,Larysa,Fedorenko,Sambir,2015-02-09 00:00:00,380782497551,f
682,Pavlo,Hrytsenko,Kyiv,2012-04-06 00:00:00,380136291930,m
683,Zhanna,Sydorenko,Pynyani,2009-01-02 00:00:00,380264718693,f
684,Fedir,Oleksiyenko,Rivne,2015-02-01 00:00:00,380479572821,m
685,Svitlana,Vasylchenko,Odesa,2010-06-26 00:00:00,380838265359,f
686,Yevhen,Danylenko,Sambir,2015-02-26 00:00:00,380780771868,m
687,Nataliia,Ivanchenko,Strii,2009-02-03 00:00:00,380781284442,f
688,Andrii,Kovalko,Pynyani,2010-08-18 00:00:00,380570419734,m
689,Veronika,Yevdokymenko,Pynyani,2007-09-28 00:00:00,380627593441,f
690,Roman,Lysenko,Rivne,2007-08-11 00:00:00,380412458248,m
691,Svitlana,Antonenko,Frankivsk,2007-06-01 00:00:00,380853456951,f
692,Andrii,Yevdokymenko,Odesa,2014-12-01 00:00:00,380258476750,m
693,Halyna,Sydorenko,Kyiv,2011-10-15 00:00:00,380391397263,f
694,Oleh,Lysenko,Pynyani,2012-02-14 00:00:00,380333759446,m
695,Daryna,Antonenko,Strii,2010-11-10 00:00:00,380311359290,f
696,Ivan,Fedorenko,Lviv,2009-09-26 00:00:00,380991880520,m
697,Svitlana,Pavlenko,Strii,2008-11-10 00:00:00,380251441975,f
698,Fedir,Fedorenko,Sambir,2014-04-18 00:00:00,380297806352,m
699,Larysa,Tkachenko,Frankivsk,2013-02-19 00:00:00,380302351284,f
700,Yevhen,Romanchuko,Lviv,2009-09-19 00:00:00,380409597992,m
701,Larysa,Kovalko,Strii,2010-10-30 00:00:00,380774667302,f
702,Andrii,Melko,Rivne,2009-05-12 00:00:00,380509157779,m
703,Halyna,Danylenko,Pynyani,2012-02-12 00:00:00,380178386999,f
704,Pavlo,Usenko,Kyiv,2013-12-31 00:00:00,380083399662,m
705,Zhanna,Melko,Strii,2013-01-28 00:00:00,380106918685,f
706,Pavlo,Antonenko,Sambir,2013-07-31 00:00:00,380374693404,m
